date,mode,pcs,tor
1994-05-30,1,-132.9228,False
1994-05-30,2,-112.27157,False
1994-05-30,3,470.54556,False
1994-05-30,4,39.945015,False
1994-05-31,0,-359.87048,False
1994-05-31,1,-479.6342,False
1994-05-31,2,-177.34084,False
1994-05-31,3,435.2413,False
1994-05-31,4,161.97533,False
1995-05-17,0,405.3429,True
1995-05-17,1,757.0567,True
1995-05-17,2,439.78326,True
1995-05-17,3,-405.49918,True
1995-05-17,4,370.45572,True
1995-05-18,0,493.22855,False
1995-05-18,1,453.2159,False
1995-05-18,2,685.9528,False
1995-05-18,3,-273.86972,False
1995-05-18,4,247.94751,False
1995-05-19,0,710.741,False
1995-05-19,1,207.12097,False
1995-05-19,2,435.4575,False
1995-05-19,3,39.368427,False
1995-05-19,4,174.50922,False
1995-05-20,0,934.1423,False
1995-05-20,1,315.85303,False
1995-05-20,2,102.15288,False
1995-05-20,3,1.3717046,False
1995-05-20,4,110.209305,False
1995-05-21,0,859.7214,True
1995-05-21,1,292.76978,True
1995-05-21,2,324.24838,True
1995-05-21,3,188.67899,True
1995-05-21,4,5.361847,True
1995-05-22,0,602.77814,True
1995-05-22,1,276.97626,True
1995-05-22,2,187.33328,True
1995-05-22,3,238.22554,True
1995-05-22,4,131.58311,True
1995-05-23,0,107.60174,False
1995-05-23,1,288.91446,False
1995-05-23,2,232.35146,False
1995-05-23,3,-1.5419062,False
1995-05-23,4,301.80215,False
1995-05-24,0,-280.90427,False
1995-05-24,1,191.35686,False
1995-05-24,2,634.53076,False
1995-05-24,3,-10.019815,False
1995-05-24,4,313.07593,False
1995-05-25,0,-238.78204,False
1995-05-25,1,222.25989,False
1995-05-25,2,547.40424,False
1995-05-25,3,-71.35722,False
1995-05-25,4,435.3559,False
1995-05-26,0,-253.1983,True
1995-05-26,1,138.6115,True
1995-05-26,2,408.45227,True
1995-05-26,3,-203.87325,True
1995-05-26,4,324.04575,True
1995-05-27,0,-177.04547,True
1995-05-27,1,54.569405,True
1995-05-27,2,300.90933,True
1995-05-27,3,-317.0024,True
1995-05-27,4,256.52673,True
1995-05-28,0,-202.54958,False
1995-05-28,1,-179.16481,False
1995-05-28,2,392.1866,False
1995-05-28,3,-375.71524,False
1995-05-28,4,130.35864,False
1995-05-29,0,-73.36683,False
1995-05-29,1,-399.43173,False
1995-05-29,2,441.42462,False
1995-05-29,3,-205.16158,False
1995-05-29,4,269.2052,False
1995-05-30,0,44.003536,False
1995-05-30,1,-342.636,False
1995-05-30,2,-17.676897,False
1995-05-30,3,-241.95404,False
1995-05-30,4,397.24942,False
1995-05-31,0,-5.216094,True
1995-05-31,1,-377.4885,True
1995-05-31,2,-187.50934,True
1995-05-31,3,-244.85928,True
1995-05-31,4,208.35278,True
1996-05-17,0,-343.0403,True
1996-05-17,1,449.34888,True
1996-05-17,2,-347.30444,True
1996-05-17,3,405.6433,True
1996-05-17,4,-28.690187,True
1996-05-18,0,-546.2301,True
1996-05-18,1,466.50275,True
1996-05-18,2,-160.47325,True
1996-05-18,3,630.65344,True
1996-05-18,4,-194.01439,True
1996-05-19,0,-593.36926,False
1996-05-19,1,336.91098,False
1996-05-19,2,156.73872,False
1996-05-19,3,797.367,False
1996-05-19,4,-92.374695,False
1996-05-20,0,-350.0182,False
1996-05-20,1,319.50183,False
