date,mode,pcs
1991-05-19,3,-144.02238
1991-05-19,4,313.55392
1991-05-20,0,-837.7461
1991-05-20,1,-67.57247
1991-05-20,2,-519.88043
1991-05-20,3,-287.89346
1991-05-20,4,281.79498
1991-05-21,0,-946.1754
1991-05-21,1,-64.64759
1991-05-21,2,-366.3021
1991-05-21,3,-372.27774
1991-05-21,4,161.53935
1991-05-22,0,-886.7142
1991-05-22,1,-93.88598
1991-05-22,2,-194.19217
1991-05-22,3,-318.36517
1991-05-22,4,218.90306
1991-05-23,0,-862.95654
1991-05-23,1,-270.7874
1991-05-23,2,-167.81747
1991-05-23,3,-262.29465
1991-05-23,4,154.88667
1991-05-24,0,-813.05035
1991-05-24,1,-439.63345
1991-05-24,2,-35.955696
1991-05-24,3,-34.963436
1991-05-24,4,-34.484653
1991-05-25,0,-697.8716
1991-05-25,1,-234.94193
1991-05-25,2,-25.119507
1991-05-25,3,182.70534
1991-05-25,4,-43.498814
1991-05-26,0,-778.7532
1991-05-26,1,-6.1577578
1991-05-26,2,111.94823
1991-05-26,3,152.88556
1991-05-26,4,-58.51319
1991-05-27,0,-916.665
1991-05-27,1,18.752054
1991-05-27,2,311.30545
1991-05-27,3,275.12866
1991-05-27,4,49.365585
1991-05-28,0,-1012.2152
1991-05-28,1,-70.43525
1991-05-28,2,49.900772
1991-05-28,3,268.02042
1991-05-28,4,309.05682
1991-05-29,0,-1056.8353
1991-05-29,1,-138.90498
1991-05-29,2,-72.269394
1991-05-29,3,128.73096
1991-05-29,4,279.89865
1991-05-30,0,-779.2224
1991-05-30,1,306.71512
1991-05-30,2,122.14811
1991-05-30,3,295.3385
1991-05-30,4,-38.60612
1991-05-31,0,-516.42596
1991-05-31,1,434.64212
1991-05-31,2,411.68524
1991-05-31,3,-228.50897
1991-05-31,4,109.54106
1991-06-01,0,-430.23157
1991-06-01,1,-39.631374
1991-06-01,2,64.35238
1991-06-01,3,-484.8001
1991-06-01,4,377.47406
1992-05-17,0,-535.1785
