date,mode,pcs
1986-05-20,3,467.80585
1986-05-20,4,126.54465
1986-05-21,0,-3.6599548
1986-05-21,1,126.77382
1986-05-21,2,-64.478096
1986-05-21,3,624.58923
1986-05-21,4,99.12341
1986-05-22,0,-43.76113
1986-05-22,1,455.03378
1986-05-22,2,-10.409328
1986-05-22,3,663.73065
1986-05-22,4,285.54465
1986-05-23,0,-143.97113
1986-05-23,1,344.9222
1986-05-23,2,124.89489
1986-05-23,3,500.8878
1986-05-23,4,443.4886
1986-05-24,0,-57.071075
1986-05-24,1,57.564674
1986-05-24,2,58.93757
1986-05-24,3,259.07523
1986-05-24,4,315.54102
1986-05-26,0,6.5840955
1986-05-26,1,-856.7381
1986-05-26,2,-410.0755
1986-05-26,3,170.8197
1986-05-26,4,317.6739
1986-05-27,0,157.847
1986-05-27,1,-785.278
1986-05-27,2,-423.46024
1986-05-27,3,118.79837
1986-05-27,4,527.0915
1986-05-28,0,4.962144
1986-05-28,1,-657.1877
1986-05-28,2,-291.85794
1986-05-28,3,-123.91791
1986-05-28,4,490.57364
1986-05-29,0,79.337585
1986-05-29,1,-811.35443
1986-05-29,2,-389.2018
1986-05-29,3,-353.38577
1986-05-29,4,531.39233
1986-05-30,0,-67.616936
1986-05-30,1,-860.9795
1986-05-30,2,-389.26865
1986-05-30,3,-478.14072
1986-05-30,4,285.32214
1986-05-31,0,-319.324
1986-05-31,1,-670.5614
1986-05-31,2,-384.16043
1986-05-31,3,-557.80927
1986-05-31,4,228.38191
1986-06-01,0,-379.06735
1986-06-01,1,-560.9775
1986-06-01,2,-264.0875
1986-06-01,3,-556.1337
1986-06-01,4,281.5822
1987-05-17,0,317.54694
1987-05-17,1,-209.74051
1987-05-17,2,-450.35968
1987-05-17,3,-319.0115
1987-05-17,4,-3.0215023
1987-05-18,0,426.77213
1987-05-18,1,68.44604
1987-05-18,2,-101.97707
1987-05-18,3,-366.3161
1987-05-18,4,-39.938873
1987-05-21,0,883.6473
1987-05-21,1,344.40277
1987-05-21,2,17.983646
1987-05-21,3,-309.8943
1987-05-21,4,402.5011
1987-05-22,0,959.5583
1987-05-22,1,32.19213
1987-05-22,2,104.96374
1987-05-22,3,-156.4236
1987-05-22,4,24.496752
1987-05-23,0,804.61664
1987-05-23,1,-21.258984
1987-05-23,2,-56.481594
1987-05-23,3,-224.71439
1987-05-23,4,-266.08804
1987-05-24,0,685.23535
1987-05-24,1,34.53085
1987-05-24,2,-52.938717
1987-05-24,3,-193.6487
1987-05-24,4,-80.48269
1987-05-27,0,1057.2915
1987-05-27,1,313.75006
1987-05-27,2,166.09674
1987-05-27,3,-301.5623
1987-05-27,4,335.51273
1987-05-28,0,1007.4533
1987-05-28,1,206.38956
1987-05-28,2,299.38895
1987-05-28,3,-220.77237
1987-05-28,4,371.3748
1987-05-31,0,596.3671
1987-05-31,1,119.7805
1987-05-31,2,36.42931
1987-05-31,3,309.25168
1987-05-31,4,7.8151712
1987-06-01,0,511.77032
1987-06-01,1,74.9514
1987-06-01,2,146.6516
1987-06-01,3,249.86864
1987-06-01,4,69.988686
1988-05-17,0,-153.53917
1988-05-17,1,234.89297
1988-05-17,2,-423.2394
1988-05-17,3,498.11032
1988-05-17,4,-186.09656
1988-05-18,0,314.66852
1988-05-18,1,235.394
1988-05-18,2,-303.47015
1988-05-18,3,269.62503
1988-05-18,4,348.68686
1988-05-19,0,537.3284
1988-05-19,1,-92.81651
1988-05-19,2,-51.13418
1988-05-19,3,246.66673
1988-05-19,4,681.54425
1988-05-21,0,132.44868
1988-05-21,1,-610.2764
1988-05-21,2,152.324
1988-05-21,3,1.2470593
1988-05-21,4,609.6797
1988-05-22,0,-63.39652
1988-05-22,1,-751.9751
1988-05-22,2,58.67428
1988-05-22,3,2.5391421
1988-05-22,4,422.20474
1988-05-23,0,-54.752525
1988-05-23,1,-407.18106
1988-05-23,2,-137.38594
1988-05-23,3,127.59075
1988-05-23,4,314.8608
1988-05-24,0,-404.44196
1988-05-24,1,-100.29758
1988-05-24,2,-88.303764
1988-05-24,3,36.551373
1988-05-24,4,62.047523
1988-05-25,0,-591.1876
1988-05-25,1,39.66313
1988-05-25,2,-308.11905
1988-05-25,3,51.43067
1988-05-25,4,-36.14807
1988-05-26,0,-513.5397
1988-05-26,1,-108.590614
1988-05-26,2,-648.09296
1988-05-26,3,209.13069
1988-05-26,4,68.38933
1988-05-27,0,-59.20368
1988-05-27,1,-35.89991
1988-05-27,2,-468.23425
1988-05-27,3,154.39626
1988-05-27,4,-125.06053
1988-05-28,0,278.89102
1988-05-28,1,-33.664066
1988-05-28,2,-67.852104
1988-05-28,3,253.3343
1988-05-28,4,64.607155
1988-05-29,0,412.81726
1988-05-29,1,620.0925
1988-05-29,2,-198.33566
1988-05-29,3,491.99026
1988-05-29,4,92.799324
1988-05-30,0,712.47485
1988-05-30,1,872.47345
1988-05-30,2,15.780497
1988-05-30,3,-47.727318
1988-05-30,4,578.03064
1988-06-01,0,559.88336
1988-06-01,1,354.6711
1988-06-01,2,-305.3157
1988-06-01,3,19.595617
1988-06-01,4,372.34705
1989-05-18,0,673.4265
1989-05-18,1,115.94088
1989-05-18,2,-68.29337
1989-05-18,3,381.10617
1989-05-18,4,398.03165
1989-05-20,0,445.888
1989-05-20,1,-303.17572
1989-05-20,2,377.97577
1989-05-20,3,439.0785
1989-05-20,4,-63.506832
1989-05-21,0,43.873466
